101150,Finnish language,"The study of the Finnish language, its structure, history, grammar and use. Includes acquisition, pronunciation and articulation.",
101151,Russian studies,"The study of Russian society, cultures, languages and literatures.","For studies focused only on Russian language, use the modern Russian languages term."
101152,Polish studies,"The study of Polish society, culture, language and literature._","For studies focused only on Polish language, use the Polish language term."
101153,Polish language,"The study of the Polish language, its structure, history, grammar and use. Includes acquisition, pronunciation and articulation.",
101155,Czech language,"The study of the Czech language, its structure, history, grammar and use. Includes acquisition, pronunciation and articulation.",
101157,Russian literature,The study of Russian literature using the techniques of literary analysis and interpretation.,
101158,Russian and East European society and culture,The study of Russian and East European society and culture.,
101159,European studies,"The study of European societies, cultures, languages and literatures._","Can take a broadly comparative approach or can be focused on either individual countries or the European Union. Usually involves the study of at least one modern language, and one or more of history, politics, international relations, economics, geography, sociology and law. In some universities, courses in cultural studies are also included."
101161,Dutch studies,"The study of Dutch society, culture, language and literature.",
101163,Welsh literature,The study of literature originally written in Welsh. Includes the use of techniques of literary analysis and interpretation.,
101164,Chinese studies,"The study of Chinese societies, cultures, languages and literatures._","For studies focused only on Chinese languages, use the Chinese language term."
101165,Chinese languages,"The study of Chinese languages, their structure, history, grammar and use. Includes acquisition, pronunciation and articulation.",
101166,Chinese literature,The study of Chinese literature using the techniques of literary analysis and interpretation.,
101167,Chinese society and culture studies,The study of Chinese society and culture.,
101168,Japanese studies,"The study of Japanese society, culture, language and literature._","For studies focused only on Japanese language, use the Japanese languages term."
101169,Japanese languages,"The study of Japanese languages, their structure, history, grammar and use. Includes acquisition, pronunciation and articulation.",
101170,Japanese literature,The study of Japanese literature using the techniques of literary analysis and interpretation.,
101171,Japanese society and culture studies,The study of Japanese society and culture.,
101172,South Asian studies,"The study of South Asian societies, cultures, languages and literatures.","Includes the study of languages spoken in Pakistan, Bangladesh, India, Sri Lanka, Nepal, Bhutan and the Maldives. For Hindi, use ""Hindi language"", for Urdu, use ""Urdu language"", for Bengali, use ""Bengali language"", for Nepali, use ""Nepali language""."
101174,Hindi language,"The study of Hindi language, its structure, history, grammar and use. Includes acquisition, pronunciation and articulation.",
101175,Urdu language,"The study of Urdu language, its structure, history, grammar and use. Includes acquisition, pronunciation and articulation.",
101177,Bengali language,"The study of Bengali language, its structure, history, grammar and use. Includes acquisition, pronunciation and articulation.",
101179,Indian society and culture studies,The study of the societies and cultures of India.,
101180,Asian studies,"The study of Asian societies, cultures, languages and literatures.","Includes the study of languages spoken in central Asia, i.e.: Afghanistan, Kazakhstan, Kyrgyzstan, Tajikistan, Turkmenistan, and Uzbekistan. For all other Asian languages, see South Asian studies, South East Asian studies, East Asian studies, modern Middle Eastern languages and specific languages: Arabic languages, Hindi language, Urdu language, Bengali language, Nepali language, Thai language, Indonesian language, Vietnamese language, Chinese language, Korean studies, and Japanese language."
101184,African studies,"The study of African societies, cultures, languages, histories and literatures.","For studies focused only on African languages, use the African languages term."
101185,African languages,"The study of African languages, their structure, history, grammar and use. Includes acquisition, pronunciation and articulation.","Use for languages spoken on the African continent. For Arabic use ""Arabic languages"", for Hausa use ""Hausa language"", for Swahili and other Bantu languages use ""Swahili and other Bantu languages"""
101188,African literature,The study of African literature using the techniques of literary analysis and interpretation.,
101189,African society and culture studies,The study of African societies and cultures.,
101190,modern Middle Eastern studies,"The study of Middle Eastern societies, cultures, languages and literatures.","For studies focused only on Middle Eastern languages, use the modern Middle Eastern languages term."
101191,modern Middle Eastern languages,"The study of modern Middle Eastern languages, their structure, history, grammar and use. Includes acquisition, pronunciation and articulation.","Includes the languages spoken in: Bahrain, Egypt, Iran, Iraq, Israel, Jordan, Kuwait, Lebanon, Oman, Palestine, Qatar, Saudi Arabia, Syria, Turkey, United Arab Emirates and Yemen. For modern Arabic, use ""Arabic languages"", for modern Hebrew, use ""modern Hebrew language"", for Farsi/Persian use ""Persian languages"", for Turkish, use ""Turkish studies"""
101192,Arabic languages,"The study of Arabic languages, their structure, history, grammar and use. Includes acquisition, pronunciation and articulation.",
101193,Persian languages,"The study of Persian languages, their structure, history, grammar and use. Includes acquisition, pronunciation and articulation.","This includes the study of Persian, Farsi, Pashto, and Balochi."
101194,Israeli studies,"The study of Israeli society and culture, languages and literatures.",
101195,Turkish studies,"The study of Turkish societies, cultures, languages and literatures.",
101196,modern Middle Eastern literature,The study of modern Middle Eastern literature using the techniques of literary analysis and interpretation.,
101197,modern Middle Eastern society and culture studies,The study of modern Middle Eastern societies and cultures.,
101198,Arab society and culture studies,The study of the societies and cultures of Arabic-speaking people.,
101199,Latin American studies,"The study of Latin American societies, cultures, languages and literatures.","Includes the languages spoken in Central and South America. For the varieties of Spanish used in Latin America, use ""Spanish language"", for the use of Portuguese in Brazil, use ""Brazilian studies""."
101201,Latin American literature,The study of Latin American literature using the techniques of literary analysis and interpretation.,
101202,Latin American society and culture studies,The study of Latin American societies and cultures.,
101203,North American literature studies,The study of Northern American literature using the techniques of literary analysis and interpretation.,Includes the literatures of the United States of America and Canada. Excludes the literature of central America.
101204,North American society and culture studies,The study of Northern American societies and cultures.,Includes the societies and cultures of the United States of America and Canada.
101205,Canadian studies,"The study of Canadian societies, cultures, languages and literatures._",
101206,Australasian studies,"The study of Australasian and South West Pacific societies, cultures, languages and literatures.","Includes the languages spoken in Australia, New Zealand, New Guinea and neighbouring islands in the Pacific (Polynesia and Micronesia). For English, use ""English language""."
101207,Caribbean studies,"The study of Caribbean societies, cultures, languages and literatures.",
101210,biomaterials,"The study of the development, processing, behaviour and application of natural and_synthetic materials found in natural organisms and/or used in medicine.",
101212,Korean studies,"The study of Korean societies, cultures, language and literatures._",
101214,cinematics,"The study of the creation of moving images for film, tv and video.","For technical aspects, such as those involved with the Director of Photography, Camera Operator, Focus-puller, Gaffer, Camera Assistant, Spark and Grip, use cinematography. For production, use film production. For directing, use film directing."
101215,food marketing,The study of food products and their preparation to attract consumers.,
101216,bioelectronics,The study of the application of biological materials and processes in electronics and the use of electronic devices in living systems.,
101217,composite materials,"The study of the development, processing, enhancement, modification and application of composite materials.",
101218,forensic anthropology,The study of the analysis of human remains for the medicolegal purposes of establishing identity.,A specialised area of science that requires detailed anatomical and osteological training.
101219,forensic archaeology,"The study of the use of archaeological principles and techniques for the location, recovery, and interpretation of evidence for past events within the constraints of the criminal justice system.","It utilises both field and laboratory skills in the investigation of serious crime, missing persons, human rights and mass disasters."
101220,veterinary epidemiology,"The study of the distribution and determinants of health-related states or events (including disease), and the application of this study to the control of diseases and other health problems in animals.",
101221,enterprise and entrepreneurship,"The study of the application of creative ideas and innovations to practical situations, including, but not exclusively, creating and growing organisations in order to identify and build on opportunities.",
101222,crime scene investigation,The study of how to manage and investigate a crime scene using safe and ethical practices.,
101223,condensed matter physics,"The study of the structure of matter in a condensed state, including solids, liquids and nuclear condensed matter, and the explanation of its properties.","Includes soft condensed matter such as polymers, gels, colloids etc. Includes solid state physics. Involves extensive use of mathematical techniques and modelling"
101233,cultural studies,"The interdisciplinary study of systems of meaning, practices and institutions in societies, how they are distributed along axes of social division, such as disability, class, ethnicity, gender, nationality, and sexuality, and how different social groups may make use of cultural texts and products in the construction of social and cultural realities, cultural maps and frames of reference.",
101234,nanotechnology,The study of the manipulation of matter at the atomic and molecular scale (for example about 1 to 100 nanometers).,
101241,music therapy,The study of the psychological approach that aims to facilitate positive changes in emotional wellbeing and communication through the engagement in live musical interaction between client and therapist.,
101243,bioengineering,The study of the application of engineering principles to biological problems. May include medical or biomedical engineering as part of the subject.,"For specifically medical or biomedical issues, use biomedical engineering."
101246,professional practice in education,Education studies specifically aimed at the development of members of the teaching profession.,Covers CPD for teachers and other professional education courses aimed at teachers. Excludes initial teacher training.
101248,French history,Historical studies of France.,
101258,Thai language,"The study of Thai language, its structure, history, grammar and use. Includes acquisition, pronunciation and articulation.",
101261,maritime archaeology,"The study of human activity in the past through analysis of the material culture and environmental data left behind by past human populations in coastal and marine regions, including oceans, seas, rivers, lakes and intertidal environments.",
101267,computer games,"The study of the methods and techniques used to create video, computer and other electronic games.","Includes art, visual design and graphics, also architectures, coding techniques and software development._"
101268,computer games design,The study of the use of artistic and visual communication techniques in the design and production of computer games.,
101269,modern Hebrew language,"The study of Modern Hebrew, its structure, history, grammar and use. Includes acquisition, pronunciation and articulation.",
101271,East Asian studies,"The study of East Asian societies, cultures, languages and literatures.","Includes the study of languages spoken in China, Hong Kong, Macau, Taiwan, Japan, North and South Korea and Mongolia. For Chinese, use ""Chinese languages"", for Japanese, use ""Japanese languages"", for Korean, use ""Korean studies"""
101273,combined studies,"For use with combined studies subjects, when the particular subjects are not known at the point of classification.__May involve subjects from across diverse areas of the curriculum.","Where an integrated, rather than combined studies, approach is taken, consider using 'general studies unspecified'."
101274,general studies,"For use with broad general studies, when the particular subjects are not known at the point of classification.",
101275,negotiated studies,For use where the subject of study is not yet known and is determined by a discussion process. May be a very narrow subject of study drawn from a wide range of possibilities.,
101276,work placement experience (personal learning),"For use where a subject of study term may be required, but the entity relates to employment experience rather than a subject of study.",
101277,work-based learning,The study and experience of how to learn while carrying out work-based activities.,
101278,employability skills (personal learning),For use where the student is developing competencies relevant to becoming a more useful employee.,
101279,advice and guidance (personal learning),For use when a student is being given advice and guidance.,"For learning how to deliver careers advice and guidance, use careers guidance."
101288,international studies,"The study of the relationships between nations, cultures and individuals across the regions of the globe, including political, economic, developmental, environmental, cultural and security issues.","This term covers general international studies courses; for course with a particular focus on international politics, international development, international relations, use one of those terms in preference."
101289,rehabilitation studies,"The study of the policy making, research, planning and execution of treatment programmes to remedy physical or mental dysfunction which may have been lost as a result of illness or injury.","Rehabilitation studies can cover a very wide range of areas: policy, research, clinical, engineering, social, service delivery, psychological._ When coding for a narrower field, please choose the more specific related term."
101290,neurological rehabilitation,"The study of how to produce a programme of treatment to help patients recover after diseases, trauma, or other disorders of the nervous system.","For wider rehabilitation subjects, use rehabilitation studies."
101291,cardiovascular rehabilitation,"The study of how to produce a programme of exercise and information sessions to help patients recover after a heart attack, heart surgery or similar procedure.","For wider rehabilitation subjects, use rehabilitation studies."
101294,coaching psychology,"The study of psychological approaches to emotional management, self-esteem, self-motivation and focus on achieving goals, in the context of their application to the life, business or performance of clients.",
101300,quantum theory and applications,The study of the properties of matter and energy at nano scale in theory and application,"""nano scale"" typically means molecular, atomic or subatomic in size and the energies associated with particles of this size. The theory may be taught as an application of mathematics."
101307,applied social science,The study of the application of approaches and techniques from the range of social science disciplines to real world problems.,
101308,facilities management,"An interdisciplinary field devoted to the coordination of space, infrastructure, people and organization, often associated with the administration of office blocks, arenas, schools, sporting complexes, convention centres, shopping complexes, hospitals, hotels, and so on.",Facilities management is particularly associated with the function and use of the buildings and the resources within them rather than the people.
101309,obstetrics and gynaecology,"The study of the care of the pregnant woman, her unborn child and the management of diseases specific to women.","The specialty offers a wide range of sub-specialties, which include materno-fetal medicine, gynaecologic oncology, gynaecological urology, reproductive medicine and community gynaecology."
101311,Hungarian studies,"The study of Hungarian society, culture, language and literature._",
101312,Czech studies,"The study of Czech society, culture, language and literature.","For studies focused only on Czech language, use the Czech language term."
101315,Irish studies,"The study of Irish society, culture, languages and literatures.","For studies focused only on the Irish language, use the Irish language term."
101316,interior design and architecture,"The study of residential, commercial and public interior spaces; design, implementation and materials and the use of artistic techniques in planning, designing, equipping and furnishing.",
101317,environmental and public health,"The study of planning, managing, and evaluating public health care services, including epidemiology, biostatistics, public health principles, preventive medicine, health policy and regulations, health care services and related administrative functions, public health law enforcement, health economics and budgeting, public communications, and professional standards and ethics.",
101318,biodiversity conservation,"The study of the science underpinning the assessment, restoration and conservation of species, their communities and natural habitats.",
101319,exercise for health,The study of the psychology and physiology of physical activity for fitness and health and its role through the human lifespan.,
101320,art psychotherapy,The study of techniques drawn from the visual arts and applied psychology to effect change by facilitating the intra-personal and interpersonal communication of experiences that the client may find difficulty in discussing verbally.,
101322,mentorship,"The study of/training in effective and reflective coaching and mentoring practice, including critical self-evaluation, providing feedback, use of appropriate communications techniques and continuous improvement strategies.",
101323,dispute resolution,"The study of mediation, investigative and adjudicative approaches, and complaint handling with a focus on disputes between individuals and powerful organisations.",
101324,orthopaedics,The study of the surgical and other medical techniques associated with the prevention or correction of injuries or other functional impairments to the skeletal system.,
101325,paediatrics,"The multidisciplinary study of the diagnosis, therapy and prevention of childhood diseases.",
101326,gerontology,"The interdisciplinary study of the social, psychological, health and biological aspects of ageing.",
101327,oncology,"The study of cancer, its management and the relief of symptoms associated with its progression and treatment.",
101329,dementia studies,"The study of good practice in the approaches and interventions used when caring for a person with a set of symptoms that may include memory loss and difficulties with thinking, problem-solving or language. It may include study of the neurobiological basis of dementia, pharmacological approaches to the treatment of symptoms, and strategy and service development.",
101330,ultrasound,The study of the use of high frequency sound waves to provide medical diagnostic information,
101331,gastroenterology,"The study of the diagnosis and management of patients with diseases of the intestines, liver and biliary tree, and pancreas.",
101332,drug and alcohol studies,"The interdisciplinary study of the misuse of drugs and alcohol, its impact on individuals, groups and wider society, including intervention strategies and the relationship between policy and practice.",
101333,epilepsy care,"The study of principles and techniques for assessing, managing, treating and monitoring the provision of care for people with epilepsy.",
101334,allergy,"The study of the mechanisms, diagnosis, treatment and management of allergic diseases.",
101335,epidemiology,"The study of the distribution and determinants of health-related events (including disease), and its application to the control of diseases and other health problems.",
101336,anaesthesia,"The study of the anatomy, pharmacology and neurophysiology of pain medicine, together with anaesthetic practice and patient care.",
101337,endocrinology,"The study of hormones, their systems, functions and associated diseases.",
101338,diabetes,"The multidisciplinary study of diabetes, its biology, diagnosis, complications, prevention and management.",
101339,dermatology,"The study of the branch of medicine dealing with the skin, hair, nails, and associated diseases.",
101340,hypnotherapy,The study of the treatment of conditions by hypnosis.,
101341,psychology of communication,The study of psychological processes in verbal and non-verbal communication.,
101342,psychology of memory and learning,The study of the processes of learning and recalling.,"For psychology of learning in an educational context, use educational psychology."
101343,transpersonal psychology,The study of psychological aspects of spiritual and mystic experience.,
101344,psychobiology,The study of biological explanations of psychological processes.,
101345,evolutionary psychology,The study of evolutionary explanations of psychology.,
101347,veterinary dentistry,"The observation, diagnosis and treatment of illness, disease or damage to the teeth and gums of non-human patients.",
101348,exotic plants and crops,"The study of the most efficient way to plant, sow and harvest non-native crops.",
101351,atmosphere-ocean interactions,The study of the quantification and modelling of the fluxes and transformations of material and energy between the marine and atmospheric environments.,"Includes feedback mechanisms, coupled ocean/atmosphere models and the variability of these interactions in time and space."
101352,biogeography,The study of the geographical distribution of flora and fauna.,
101353,electrical power generation,The study and development of techniques for producing electricity.,"For more the more general subject, use 'electrical power'. For distribution specifically, use 'electrical power distribution'."
101354,electrical power distribution,The study and development of electromotive forces and techniques for distributing electricity.,"For more the more general subject, use 'electrical power'. For generation specifically, use 'electrical power generation'."
101355,cybernetics,The study of control systems in electronic and mechanical devices and the extent to which comparisons can be made between man-made and biological systems.,
101356,paper technology,"The study of the processing, storage and production of paper and paper-based materials.",
101357,nationalism,Political doctrine that promotes the self-determination of the nation.,
101358,development in Africa,Focuses on the systematic study of the economic development process and its application to the problems of specific countries and regions in Africa.,
101359,development in the Americas,Focuses on the systematic study of the economic development process and its application to the problems of specific countries and regions in the Americas.,
101360,African history,Study of the history of Africa.,
101361,creative arts and design,The study and performance of creative and applied arts in a wide variety of media.,
101362,calligraphy,The study of/training in the artistic construction of hand-written text.,
101363,psychology of music,"The study of psychological theory and methods to interpret and understand musical behaviours, sounds and ideas.",
101366,Swahili and other Bantu languages,"The study of the Swahili language, its structure, history, grammar and use. Includes acquisition, pronunciation and articulation.","Includes the study of related Bantu languages, including, but not limited to, Shona, Zulu, Kinyarwanda and Kirundi."
101367,Hausa language,"The study of the Hausa language, its structure, history, grammar and use. Includes acquisition, pronunciation and articulation.",
101368,Indonesian language,"The study of standard Indonesian, its structure, history, grammar and use. Includes acquisition, pronunciation and articulation.","Use this term for standard Indonesian (Bahasa Indonesia) only. For other varieties of Malay, and for other Indonesian languages such as Javanese, Sundanese and Madurese, use ""Asian studies""."
101369,Vietnamese language,"The study of Vietnamese, its structure, history, grammar and use. Includes acquisition, pronunciation and articulation.",
101371,Nepali language,"The study of Nepali, its structure, history, grammar and use. Includes acquisition, pronunciation and articulation.",
101372,South East Asian studies,"The study of South East Asian societies, cultures, languages and literatures.","Includes the study of languages spoken in Indonesia, Malaysia, Singapore, the Philippines, East Timor, Brunei, Cambodia, Laos, Myanmar (Burma), Thailand, and Vietnam. For Indonesian, use ""Indonesian language"", for Vietnamese, use ""Vietnamese language"""
101373,hair and beauty sciences,"The study of services and treatments carried out in the hair, beauty and nail sectors and the sciences related to them.",
101374,hair services,"The study of hairdressing services, skills and knowledge required to meet clients' needs including hair and scalp disease and disorders.",
101375,spa and water-based therapies,"The study of water-based therapies, treatments and services to enhance the face, body, health and well-being.",
101376,applied botany,The study of topics in botany that are of commercial or social importance.,
101377,transcriptomics,The study of transcriptomics; the branch of chemistry which deals with the study of messenger RNA molecules produced in one or a population of cell types.,
101378,genetic engineering,The study of methods to manipulate the DNA (genetic material) of cells to change hereditary traits or produce biological products.,
101379,sport technology,"The study of the impact of technology and ergonomics to advance sport performance through the study of biomechanics, physiology, psychology and materials technology.",
101380,metabolic biochemistry,The study of the biochemical aspects of metabolic processes.,
101381,cognitive neuroscience,The study of neural mechanisms underlying cognitive processes.,
101382,affective neuroscience,The study of neural mechanisms underlying emotional behaviour.,
101383,psychometrics,The study of the psychological testing of personality and individual differences.,
101384,pre-clinical veterinary medicine,"The vocational study of the science of preventing, diagnosing, alleviating or curing disease in animals without direct involvement with patients.",
101385,agricultural irrigation and drainage,"The study of the control of water by means of artificial canals and ditches, mechanical pumps, weather stations and other techniques.",
101387,meat science,The study of the properties of meat. Includes the application of food sciences to meat-inclusive food systems.,
101388,cereal science,The study of the properties of cereal and grains. Includes the application of food sciences to cereal-inclusive food systems.,
101389,organometallic chemistry,The study of reactions between organic compounds and metals.,
101390,marine physics,The study of the physical properties of the marine environment.,
101391,electromagnetism,The study of the interaction of charges in electromagnetic fields.,
101394,glaciology and cryospheric systems,"The study of the origins, processes of formation, characteristics and impacts of glacial, ice cap, shelf ice and sea ice features.","Includes physical, chemical and biological processes in the cryosphere. Also includes glacial tectonics and ice deformation, periglacial processes, determination of glacial events from the geological record and the interactions between the cryosphere and the atmosphere and terrestrial and aquatic environments."
101396,solid mechanics,The study of the mechanical and static properties of solids.,Involves the study and application of specialist mathematics.
101397,turbine technology,The study of the conversion of the kinetic energy of a moving fluid via a rotating blade into mechanical energy.,Involves the study and application of specialist mathematics.
101398,rail vehicle engineering,The study of mechanical self propulsion in rail vehicles.,
101399,analogue circuit engineering,The study of the principles of engineering as they apply to voltages or currents used to measure or represent quantities.,
101400,parallel computing,The study of simultaneous calculations for complex computations.,
101401,microeconomics,"The study of the branch of economics concerned with particular commodities, firms or individuals and the economic relationships between them.",
101402,macroeconomics,The study of the economic environment within which firms and individuals may operate.,
101403,feminism,The study of the political doctrine that highlights and attempts to reverse any inequalities in society based on gender differences.,
101404,anarchism,The study of the political doctrine that advocates the abolition of central authority in order to allow a natural social order to develop.,
101405,victimology,The study of the conceptualisation and role of the victim within the criminal justice system.,
101406,transport policy,The study of policies implemented by local and central governments to provide for the transportation needs of society.,
101407,agricultural geography,The study of agricultural influences on populations and the environment.,
101408,human demography,The statistical study of any kind of human population that changes over time or space.,"Includes the study of the size, structure and distribution of human populations and spatial and/or temporal changes in them in response to birth, migration, aging and death."
101409,shorthand and shorthand transcription,Study of shorthand writing and its transcription back into standard orthography.,
101410,historical linguistics,The study of the structure and development of languages from the earliest to modern varieties.,
101412,Scots language,"The study of the history, grammar and use of Scots. Includes pronunciation and articulation.","For the Celtic language native to Scotland, use 'Gaelic'."
101413,Irish language literature,The study of literature originally written in Irish. Includes the use of techniques of literary analysis and interpretation.,"For literature written by Irish authors in English, use ""English literature""."
101414,Coptic language,"The study of the structure, semantics and cultural significance of the Afro-Asiatic language descended from ancient Egyptian and surviving in the Coptic church.",
101415,Akkadian language,"The study of the structure, semantics and cultural significance of the East Semitic branch of the Afro-Asiatic language used in central Mesopotamia.",
101416,Sumerian language,"The study of the structure, semantics and cultural significance of the language of the Sumer civilisation.",
101417,Aramaic language,"The study of the structure, semantics and cultural significance of the family of language varieties of the Middle-East descended from proto-Aramaic.",
101419,Breton language,"The study of the history, grammar and use of the language of Brittany. Includes acquisition, pronunciation and articulation.",
101420,Latin language,"The study of the history, grammar and use of Latin. Includes acquisition, pronunciation and articulation.",
101421,medieval Latin language,The study of the history and grammar of vernacular Latin used in legal documents and how it differs from standard Latin.,Includes acquisition and individual written forms.
101422,classical church Greek,"The study of the history, grammar and use of ecclesiastical Classical Greek and how it differs from standard Classical Greek. Includes acquisition, pronunciation and articulation.",
101423,classical Greek literature,The study of literature originally written in Classical Greek. Includes the use of techniques of literary analysis and interpretation.,
101424,Danish language,"The study of the Danish language, its structure, history, grammar and use. Includes acquisition, pronunciation and articulation.",
101425,Scandinavian literature,The study of Scandinavian literature using the techniques of literary analysis and interpretation.,
101426,Estonian language,"The study of varieties of the Estonian language, their structure, history, grammar and use. Includes acquisition, pronunciation and articulation.",
101427,Hungarian language,"The study of varieties of the Hungarian language, their structure, history, grammar and use. Includes acquisition, pronunciation and articulation.",
101428,south Slavonic languages,"The study of South Slavonic language varieties, their structure, history, grammar and use. Includes acquisition, pronunciation and articulation.","Includes the study of Serbian, Croatian, and Slovene."
101429,Ukranian language,"The study of varieties of the Ukranian language, their structure, history, grammar and use. Includes acquisition, pronunciation and articulation.","For varieties of Russian, use ""Russian language""."
101430,Indian literature studies,The study of Indian literature using the techniques of literary analysis and interpretation.,
101431,Turkish languages,"The study of varieties of the Turkish language, its structure, history, grammar and use. Includes acquisition, pronunciation and articulation.","For other Turkic and Altaic languages as well as Kurdish, use ""Asian language studies""."
101432,Arabic literature,"The study of Arabic literature, both classical and modern, using the techniques of literary analysis and interpretation.",
101433,Persian literature studies,The study of Persian literature using the techniques of literary analysis and interpretation.,2015-10-04: Definition adopted from JACS3 T623
101434,Turkish literature,The study of Turkish literature using the techniques of literary analysis and interpretation.,
101435,oral history,The study of spoken records as historical evidence.,
101436,crime history,Historical studies of the development of criminal justice theories and social responses to crime.,
101437,Stone Age,The study of the period of human culture characterised by the making and use of stone implements and artefacts.,
101438,Bronze Age,"The study of the period of human culture characterised by the making and use of bronze implements and artefacts, c.4500BC-500 BC.",
101439,Iron Age,"The study of the period of human culture characterised by the making and use of iron implements and artefacts, c.1100 BC-c.1st AD.",
101440,classical art and archaeology,The study of the material culture of classical civilisations.,
101441,metaphysics,The study of theories of being and the nature of thought.,
101442,epistemology,The study of the theory of knowledge.,
101443,scholastic philosophy,The study of philosophical thought of the medieval period.,
101444,hinduism,The study of the theory and practice of the Hindu religious tradition.,
101445,the Qur'an and Islamic texts,The study of the Qur'an (Koran) and interpretation of Sharia.,
101446,the Torah and Judaic texts,The study of the Torah and Talmudic interpretation.,
101447,folk music,The study of music classified as in the style of folk music exploring its traditional and revived forms.,
101448,opera,"The study of music classified as opera, including the theatrical, musical and literary techniques used by composers when creating new works.",
101449,music theory and analysis,The study of conceptual structures typical of music theory and method and techniques used to analyse music.,
101450,applied music and musicianship,"The study of traditional music theory and performance, with additional aspects of technology, community music, education, musicology and development of original creative ability.",
101451,popular music composition,"The study of the expertise of contemporary song-writing, studying musical concepts in popular music cultures and music industry practices of popular music.",
101452,body awareness,The study of the human body in relation to its capabilities in generating artistic forms in dance.,
101453,dance and culture,"The study of dance through the performance of one or more of the dance disciplines, including but not limited to ballet, modern, jazz and folk dance, with focus on the study and analysis of dance as a cultural phenomenon.",
101454,community dance,"The study of expressing ideas and feelings through the performance of one or more of the dance disciplines to support, develop and initiate dance activities within communities.",
101455,stone crafts,The craft of creating decorative and functional items from stone.,May include dry-stone walling.
101457,community ecology,"The study of the structure, composition and dynamics of ecological assemblages. Includes the relationship between species assemblages and their environments, trophic structure, succession, stability, biodiversity, coexistence and competitive exclusion, spatial structure and relative abundance of component species.",
101458,population ecology,"The study of the understanding of population dynamics, including trophic interactions, demography of populations, extinction processes, spatial processes and metapopulation dynamics.",
101459,ecotoxicology,"The study of the branch of toxicology concerned with toxic effects caused by natural or synthetic pollutants, to the constituents of ecosystems, (animal (including human), vegetable and microbial) in an integral context.","Includes diagnostics, tolerance and adaptation in relation to natural and anthropogenic toxic substances."
101460,plant physiology,The study of the area of botany concerned with the function or physiology of plants.,"Includes processes such as photosynthesis, respiration, plant nutrition, plant hormone functions, tropisms, nastic movements, photoperiodism, photomorphogenesis, circadian rhythms, environmental stress physiology, seed germination, dormancy and stomata function and transpiration."
101461,veterinary biochemistry,The study of the biochemical aspects of metabolic processes in animals.,
101462,quantitative psychology,"The study of the use of measurement, quantitative and statistical techniques in psychological testing.",
101463,qualitative psychology,The study of the use of qualitative techniques in psychology.,
101464,psychopharmacology,The study of the behavioural and psychological effects of drugs.,
101465,sociology of law,"The study of legal phenomena from a social and inter-disciplinary perspective bridging the divide between law, sociology, social policy and economics.",
101467,Ruskin studies,The study of the literary works of John Ruskin (1819 __ 1900),
101468,John Donne studies,The study of the literary works of John Donne (22 January 1572 __ 31 March 1631),
101469,T.S. Eliot studies,The study of the literary works of T.S. Eliot (26 September 1888 __ 4 January 1965),
101470,Thomas Hardy studies,The study of the literary works of Thomas Hardy (2 June 1840 __ 11 January 1928),
101471,Oscar Wilde studies,The study of the literary works of Oscar Fingal O'Flahertie Wills Wilde (16 October 1854 __ 30 November 1900),
101472,Chaucer studies,The study of the literary works of Geoffrey Chaucer (c. 1343 __ 25 October 1400),
101473,Bront�s studies,"The study of the literary works of Charlotte (1816 __ 1855), Emily (1818 __ 1848), and Anne (1820 __ 1849) Bront_",
101474,Thomas Pynchon studies,"The study of the literary works of Thomas Ruggles Pynchon, Jr. (May 8, 1937)",
101475,Philip Larkin studies,The study of the literary works of Philip Arthur Larkin (9 August 1922 __ 2 December 1985),
101476,D.H. Lawrence studies,The study of the literary works of David Herbert Richards Lawrence (11 September 1885 __ 2 March 1930),
101477,Charles Dickens studies,The study of the literary works of Charles John Huffam Dickens (7 February 1812 __ 9 June 1870),
101478,Jane Austen studies,The study of the literary works of Jane Austen (16 December 1775 __ 18 July 1817),
101479,James Joyce studies,The study of the literary works of James Augustine Aloysius Joyce (2 February 1882 __ 13 January 1941),
101480,Margaret Atwood studies,"The study of the literary works of Margaret Eleanor Atwood (November 18, 1939)",
101481,Samuel Beckett studies,The study of the literary works of Samuel Barclay Beckett (13 April 1906 __ 22 December 1989),
101482,Wilkie Collins studies,The study of the literary works of William Wilkie Collins (8 January 1824 __ 23 September 1889),
101483,Byron studies,"The study of the literary works of George Gordon Byron, 6th Baron Byron (""Lord Byron"" 22 January 1788 __ 19 April 1824)",
101484,Shelley studies,The study of the literary works of Percy Bysshe Shelley (1792 __ 1822),
101485,Milton studies,The study of the literary works of John Milton (1608__1674),
101486,J. M. Coetzee studies,"The study of the literary works of John Maxwell ""J. M."" Coetzee (9 February 1940)",
101487,Christopher Marlowe studies,The study of the literary works of Christopher Marlowe (26 February 1564 __ 30 May 1593),
101488,Walter Scott studies,"The study of the literary works of Sir Walter Scott, 1st Baronet (15 August 1771 __ 21 September 1832)",
101489,Robert Louis Stevenson studies,The study of the literary works of Robert Louis Balfour Stevenson (13 November 1850 __ 3 December 1894),
101490,Robert Burns studies,The study of the literary works of Robert Burns (25 January 1759 __ 21 July 1796),
101491,Virginia Woolf studies,The study of the literary works of Adeline Virginia Woolf (n_e Stephen; 25 January 1882 __ 28 March 1941),
101492,Bob Dylan studies,"The study of the literary works of Bob Dylan (born Robert Allen Zimmerman, May 24, 1941)",
101493,Dylan Thomas studies,The study of the literary works of Dylan Marlais Thomas (27 October 1914 __ 9 November 1953),
